genres,music genre,book genre,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
m,s,b,,,,,,,,,,,,,,,
